BOUTIQUE_CODE;CUSTOMER_CODE_XY;CUSTOMER_CODE_CRM;CUSTOMER_COUNTRY;SALESMAN_CODE;SOURCE;RECEIPT_CODE;TILL_SHORT_DESC;TRANSACTION_DATE;CURRENCY;POSITION;TRANSACTION_TYPE;PRODUCT_CODE;ID_NUMBER;QTY;UNIT_PRICE_LIST_VALUE;ROW_PAID_VALUE
90006761;08E49585-D951-E711-80CE-000D3A2436CD;08E49585-D951-E711-80CE-000D3A2436CD;;RP_2559;;;;20170601;AED;;;;;1;;4550.00
90006761;A3B8E3CB-3D2D-EA11-80E1-000D3A239D68;A3B8E3CB-3D2D-EA11-80E1-000D3A239D68;KAZ;RP_2561;RP;4641160000000000000;1;20200101;AED;1;0;81069373;73097945;1;14400.00;13825.00
90006761;1611F7BD-E856-EA11-80E3-000D3A239D68;1611F7BD-E856-EA11-80E3-000D3A239D68;RUS;RP_9558;RP;4816320000000000000;1;20200217;AED;1;0;81069391;73089051;1;107500.00;82956.00
90006761;D671CA78-9ECC-EC11-80FB-000D3A239D68;D671CA78-9ECC-EC11-80FB-000D3A239D68;RUS;RP_9558;RP;7877590000000000000;1;20220505;AED;1;0;20072392;73564293;1;6940.00;6940.00
90006761;C3874BAA-E6E4-E911-80DF-000D3A239D68;C3874BAA-E6E4-E911-80DF-000D3A239D68;ARE;RP_9558;RP;4261970000000000000;1;20190923;AED;1;0;20072392;73213261;1;5740.00;5740.00
90006761;4DFAB50C-1339-EA11-80E2-000D3A239D68;4DFAB50C-1339-EA11-80E2-000D3A239D68;ARE;RP_12140;RP;4696940000000000000;1;20200116;AED;2;0;20072392;73213256;1;5570.00;5570.00
90006761;4409C882-A63A-EA11-80E2-000D3A239D68;4409C882-A63A-EA11-80E2-000D3A239D68;SAU;RP_12140;RP;4700290000000000000;1;20200117;AED;2;0;20072392;73213256;1;5570.00;5570.00
90006761;4409C882-A63A-EA11-80E2-000D3A239D68;4409C882-A63A-EA11-80E2-000D3A239D68;SAU;RP_12140;RP;4703450000000000000;1;20200118;AED;2;0;20072392;73213256;1;5570.00;5570.00
90006761;B28E6095-5A4F-EC11-80F1-000D3A2436CD;B28E6095-5A4F-EC11-80F1-000D3A2436CD;ROM;RP_12140;RP;7263810000000000000;1;20211126;AED;1;0;20072392;73276465;1;6940.00;6940.00
90006761;0EF45B8B-F7AA-EA11-80E3-000D3A2436CD;0EF45B8B-F7AA-EA11-80E3-000D3A2436CD;ARE;RP_9558;RP;5234840000000000000;1;20200606;AED;2;0;20072392;73276466;1;5570.00;4503.17
90006761;BB37E573-F6F8-E711-80D1-000D3A239D68;BB37E573-F6F8-E711-80D1-000D3A239D68;SAU;RP_2557;RP;1924550000000000000;1;20180113;AED;2;0;20072392;73106582;1;5740.00;5740.00
90006761;C70CAC86-3E56-E711-80CF-000D3A239D68;C70CAC86-3E56-E711-80CF-000D3A239D68;KWT;RP_2557;RP;1142870000000000000;1;20170620;AED;1;0;20072392;73057174;1;5740.00;5740.00
90006761;FFCC195E-BC87-E711-80D0-000D3A239D68;FFCC195E-BC87-E711-80D0-000D3A239D68;ARE;RP_2557;RP;1382970000000000000;1;20170822;AED;1;0;20072392;73081070;1;5740.00;5740.00
90006761;87A83953-EC84-E711-80D0-000D3A2436CD;87A83953-EC84-E711-80D0-000D3A2436CD;KOR;RP_2562;RP;1371820000000000000;1;20170819;AED;1;0;20072392;73082253;1;5740.00;5740.00
90006761;6CCC3369-7F1F-E811-80D2-000D3A2436CD;6CCC3369-7F1F-E811-80D2-000D3A2436CD;UKR;RP_2561;RP;2117100000000000000;1;20180303;AED;1;0;20072392;73106577;1;5740.00;5740.00
90006761;A6CC8272-817F-E711-80D0-000D3A2436CD;A6CC8272-817F-E711-80D0-000D3A2436CD;RUS;RP_2561;RP;1274990000000000000;1;20170724;AED;8;0;20072392;73066663;1;5740.00;5567.80
90006761;5E262315-4937-E911-80D8-000D3A239D68;5E262315-4937-E911-80D8-000D3A239D68;SAU;RP_2559;RP;3454540000000000000;1;20190223;AED;5;0;20072392;73213264;1;6990.00;6690.00
90006761;00CB19D6-FF30-E911-80D8-000D3A239D68;00CB19D6-FF30-E911-80D8-000D3A239D68;KWT;RP_2559;RP;3423670000000000000;1;20190214;AED;1;0;20072392;73213259;1;6990.00;6990.00
90006761;1E14D0B6-73DD-E711-80D0-000D3A239D68;1E14D0B6-73DD-E711-80D0-000D3A239D68;SAU;RP_2559;RP;1787590000000000000;1;20171207;AED;3;0;20072392;73106579;1;5740.00;5740.00
90006761;2E64CB6C-2F25-E911-80D8-000D3A239D68;2E64CB6C-2F25-E911-80D8-000D3A239D68;CHN;RP_2559;RP;3367920000000000000;1;20190130;AED;3;0;20072392;73213257;1;6990.00;6101.00
90006761;A06B6CE0-8311-E911-80D7-000D3A239D68;A06B6CE0-8311-E911-80D7-000D3A239D68;IRN;RP_2559;RP;3275530000000000000;1;20190105;AED;2;0;20072392;73213262;1;6990.00;6180.00
90006761;23FADE85-60D6-E711-80D0-000D3A239D68;23FADE85-60D6-E711-80D0-000D3A239D68;KAZ;RP_2558;RP;1757910000000000000;1;20171130;AED;3;0;20072392;73088413;1;5740.00;4762.00
90006761;1E054D59-BD0C-EC11-80F4-000D3A239D68;1E054D59-BD0C-EC11-80F4-000D3A239D68;ARE;RP_2558;RP;6949280000000000000;1;20210903;AED;1;0;20072392;73246240;1;6940.00;5700.00
90006761;B2269088-E715-EC11-80EF-000D3A2436CD;B2269088-E715-EC11-80EF-000D3A2436CD;KWT;RP_2558;RP;6990360000000000000;1;20210914;AED;1;0;20072392;73213265;1;6940.00;6340.00
90006761;A4C23B8F-DAC8-EF11-810B-000D3A2436CD;A4C23B8F-DAC8-EF11-810B-000D3A2436CD;CZE;RP_2558;RP;-6902560000000000000;1;20250101;AED;2;0;20072392;73789228;1;7620.00;7620.00
90006761;612FF78F-D4BA-E711-80D0-000D3A239D68;612FF78F-D4BA-E711-80D0-000D3A239D68;BLR;RP_2556;RP;1620060000000000000;1;20171024;AED;2;0;20072392;73087670;1;5740.00;3467.00
90006761;E9863A62-AF4D-EB11-80E8-000D3A2436CD;E9863A62-AF4D-EB11-80E8-000D3A2436CD;KAZ;RP_12140;RP;6026000000000000000;1;20210102;AED;2;0;20072392;73275266;1;5870.00;5870.00
90006761;DE6A0D58-6AEB-EA11-80E5-000D3A2436CD;DE6A0D58-6AEB-EA11-80E5-000D3A2436CD;ARE;RP_12140;RP;5550510000000000000;1;20200829;AED;3;0;20072392;73263527;1;5870.00;4625.00
90006761;AA5545E6-E856-EA11-80E3-000D3A239D68;AA5545E6-E856-EA11-80E3-000D3A239D68;ARE;RP_12140;RP;5122950000000000000;1;20200507;AED;1;0;20072392;73275272;1;5570.00;5570.00
90006761;BB88D181-D6EB-ED11-80FC-000D3A2436CD;BB88D181-D6EB-ED11-80FC-000D3A2436CD;KAZ;RP_12140;RP;-9189880000000000000;1;20230505;AED;2;0;20072392;73593460;1;6940.00;6940.00
90006761;E820DE2B-1FC9-EC11-80F5-000D3A2436CD;E820DE2B-1FC9-EC11-80F5-000D3A2436CD;ARE;RP_15974;RP;7847860000000000000;1;20220428;AED;1;0;20072392;73521336;1;6940.00;6590.00
90006761;AFCF82AD-A14F-EE11-80FF-000D3A2436CD;AFCF82AD-A14F-EE11-80FF-000D3A2436CD;RUS;RP_15975;RP;-8714530000000000000;1;20230909;AED;2;0;20072392;73789224;1;6940.00;6940.00
90006761;443A982E-AC68-ED11-80FA-000D3A2436CD;443A982E-AC68-ED11-80FA-000D3A2436CD;RUS;RP_16182;RP;8619190000000000000;1;20221119;AED;1;0;20072392;73564289;1;6940.00;6940.00
90006761;DA687E15-1836-EB11-80E7-000D3A2436CD;DA687E15-1836-EB11-80E7-000D3A2436CD;ARE;RP_9558;RP;5866020000000000000;1;20201121;AED;1;0;20072553;73365694;1;2510.00;2510.00
90006761;A59329E2-E6E4-E911-80DF-000D3A239D68;A59329E2-E6E4-E911-80DF-000D3A239D68;RUS;RP_9558;RP;4274210000000000000;1;20190926;AED;1;0;20072553;73311172;1;2290.00;2290.00
90006761;56203E72-267C-EC11-80F2-000D3A2436CD;56203E72-267C-EC11-80F2-000D3A2436CD;ARE;RP_12140;RP;7479070000000000000;1;20220122;AED;1;0;20072551;73535026;1;1840.00;1660.00
90006761;89B2A228-10A2-ED11-80FA-000D3A2436CD;89B2A228-10A2-ED11-80FA-000D3A2436CD;IND;RP_2558;RP;8893760000000000000;1;20230131;AED;1;0;20072551;73658992;1;1840.00;1840.00
90006761;87D1F660-AC2B-EA11-80E1-000D3A239D68;87D1F660-AC2B-EA11-80E1-000D3A239D68;SAU;RP_2558;RP;4633950000000000000;1;20191230;AED;1;0;20072551;73191328;1;1390.00;1090.00
90006761;09389715-794B-E811-80D2-000D3A2436CD;09389715-794B-E811-80D2-000D3A2436CD;ROM;RP_2561;RP;2324850000000000000;1;20180428;AED;1;0;20072551;73059419;1;1390.00;1390.00
90006761;61804925-6862-E711-80CF-000D3A2436CD;61804925-6862-E711-80CF-000D3A2436CD;ARE;RP_2559;RP;1208840000000000000;1;20170706;AED;1;0;20072556;73005130;1;2290.00;2290.00
90006761;A9674EB4-1282-EE11-810B-000D3A239D68;A9674EB4-1282-EE11-810B-000D3A239D68;LUX;RP_15974;RP;-8469880000000000000;1;20231113;AED;1;0;20072554;73673293;1;2980.00;2980.00
90006761;2831E744-0937-E811-80D2-000D3A2436CD;2831E744-0937-E811-80D2-000D3A2436CD;SAU;RP_2558;RP;2229330000000000000;1;20180402;AED;1;0;20072555;73046890;1;2440.00;2440.00
90006761;056FAFF3-B44B-EE11-80FF-000D3A2436CD;056FAFF3-B44B-EE11-80FF-000D3A2436CD;RUS;RP_2558;RP;-8732870000000000000;1;20230904;AED;1;0;20072552;73759553;1;1750.00;1750.00
90006761;132E1FB3-FEE2-E711-80D0-000D3A239D68;132E1FB3-FEE2-E711-80D0-000D3A239D68;ITA;RP_2561;RP;1820570000000000000;1;20171216;AED;1;0;20072552;73059822;1;1240.00;1240.00
90006761;19A9DB77-4131-ED11-80FF-000D3A239D68;19A9DB77-4131-ED11-80FF-000D3A239D68;KAZ;RP_15975;RP;8356590000000000000;1;20220910;AED;1;0;20072552;73568832;1;1570.00;1570.00
90006761;617E3B73-ADAE-E911-80DD-000D3A239D68;617E3B73-ADAE-E911-80DD-000D3A239D68;KWT;RP_2559;RP;4036410000000000000;1;20190724;AED;1;0;30032475;30032475;1;900.00;0.00
90006761;5AFDFBA5-3F75-ED11-80FA-000D3A2436CD;5AFDFBA5-3F75-ED11-80FA-000D3A2436CD;ITA;RP_2558;RP;8681390000000000000;1;20221205;AED;1;0;20072547;73669996;1;1840.00;1400.00
90006761;1D7899E2-2FAD-EE11-8102-000D3A2436CD;1D7899E2-2FAD-EE11-8102-000D3A2436CD;RUS;RP_15975;RP;-8264610000000000000;1;20240106;AED;1;0;20072547;73782237;1;1840.00;1840.00
90006761;45C9C41D-18DE-ED11-80FC-000D3A2436CD;45C9C41D-18DE-ED11-80FC-000D3A2436CD;ARE;RP_15974;RP;9044960000000000000;1;20230310;AED;1;0;20072547;73711908;1;1840.00;1840.00
90006761;8AA9F709-4C8A-EC11-80F3-000D3A2436CD;8AA9F709-4C8A-EC11-80F3-000D3A2436CD;RUS;RP_15974;RP;7546510000000000000;1;20220209;AED;1;0;20072547;73531162;1;1840.00;1840.00
90006761;9FA633A9-83A5-EF11-810A-000D3A2436CD;9FA633A9-83A5-EF11-810A-000D3A2436CD;CAN;RP_15974;RP;-7074080000000000000;1;20241117;AED;1;0;20072547;73931039;1;1840.00;1840.00
90006761;DA72A1A8-16DE-ED11-80FC-000D3A2436CD;DA72A1A8-16DE-ED11-80FC-000D3A2436CD;UKR;RP_15974;RP;9037780000000000000;1;20230308;AED;1;0;20072550;73607330;1;1690.00;1690.00
90006761;F6DE42D0-E5BA-EB11-80EC-000D3A2436CD;F6DE42D0-E5BA-EB11-80EC-000D3A2436CD;RUS;RP_2558;RP;6556080000000000000;1;20210521;AED;1;0;20072550;73402949;1;1580.00;1580.00
90006761;64DDE60A-7A43-EB11-80E8-000D3A2436CD;64DDE60A-7A43-EB11-80E8-000D3A2436CD;ARE;RP_9558;RP;5977030000000000000;1;20201220;AED;1;0;20072550;73330986;1;1390.00;1390.00
90006761;A7887507-9D53-EC11-80F1-000D3A2436CD;A7887507-9D53-EC11-80F1-000D3A2436CD;RUS;RP_9558;RP;7291150000000000000;1;20211202;AED;1;0;20072550;73490503;1;1690.00;1690.00
90006761;0768D589-54DB-E811-80D5-000D3A239D68;0768D589-54DB-E811-80D5-000D3A239D68;RUS;RP_2557;RP;3016750000000000000;1;20181029;AED;3;0;20072732;73013393;1;500.00;0.00
90006761;0768D589-54DB-E811-80D5-000D3A239D68;0768D589-54DB-E811-80D5-000D3A239D68;RUS;RP_2557;RP;3016750000000000000;1;20181029;AED;4;0;20072732;73013394;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;14;0;20072732;73013395;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;15;0;20072732;73013396;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;16;0;20072732;73013397;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;17;0;20072732;73013398;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;18;0;20072732;73013399;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;19;0;20072732;73013400;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;20;0;20072732;73013401;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;21;0;20072732;73013402;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;22;0;20072732;73013403;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;23;0;20072732;73013404;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;24;0;20072732;73013405;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;25;0;20072732;73013406;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;26;0;20072732;73013407;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;27;0;20072732;73013408;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;28;0;20072732;73013409;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;29;0;20072732;73013410;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;30;0;20072732;73013411;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;31;0;20072732;73013412;1;500.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;1;0;20072733;73013092;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;2;0;20072733;73013093;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;3;0;20072733;73013094;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;4;0;20072733;73013265;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;5;0;20072733;73013266;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;6;0;20072733;73013267;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;7;0;20072733;73013268;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;8;0;20072733;73013269;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;9;0;20072733;73013270;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;10;0;20072733;73013271;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;11;0;20072733;73013272;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;12;0;20072733;73013273;1;400.00;0.00
90006761;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68;;RP_2556;RP;3390620000000000000;1;20190205;AED;13;0;20072733;73013274;1;400.00;0.00
90006761;022A392E-3A3C-E811-80D2-000D3A2436CD;022A392E-3A3C-E811-80D2-000D3A2436CD;;RP_2556;RP;2232630000000000000;1;20180406;AED;6;0;20072733;73013097;1;400.00;0.00
90006761;022A392E-3A3C-E811-80D2-000D3A2436CD;022A392E-3A3C-E811-80D2-000D3A2436CD;;RP_2556;RP;2232630000000000000;1;20180406;AED;2;0;20072733;73013098;1;400.00;0.00
90006761;022A392E-3A3C-E811-80D2-000D3A2436CD;022A392E-3A3C-E811-80D2-000D3A2436CD;;RP_2556;RP;2232630000000000000;1;20180406;AED;3;0;20072733;73013129;1;400.00;0.00
90006761;022A392E-3A3C-E811-80D2-000D3A2436CD;022A392E-3A3C-E811-80D2-000D3A2436CD;;RP_2556;RP;2232630000000000000;1;20180406;AED;4;0;20072733;73013145;1;400.00;0.00
90006761;022A392E-3A3C-E811-80D2-000D3A2436CD;022A392E-3A3C-E811-80D2-000D3A2436CD;;RP_2556;RP;2232630000000000000;1;20180406;AED;5;0;20072733;73013146;1;400.00;0.00
90006761;1B18732B-8114-E811-80D2-000D3A2436CD;1B18732B-8114-E811-80D2-000D3A2436CD;ARE;RP_2556;RP;2053540000000000000;1;20180217;AED;3;0;20072733;73013148;1;400.00;0.00
90006761;1B18732B-8114-E811-80D2-000D3A2436CD;1B18732B-8114-E811-80D2-000D3A2436CD;ARE;RP_2556;RP;2053540000000000000;1;20180217;AED;2;0;20072733;73013149;1;400.00;0.00
90006761;1B18732B-8114-E811-80D2-000D3A2436CD;1B18732B-8114-E811-80D2-000D3A2436CD;ARE;RP_2556;RP;2053540000000000000;1;20180217;AED;1;0;20072733;73013150;1;400.00;0.00
90006761;1B18732B-8114-E811-80D2-000D3A2436CD;1B18732B-8114-E811-80D2-000D3A2436CD;ARE;RP_2556;RP;2053470000000000000;1;20180217;AED;3;0;20072733;73013151;1;400.00;0.00
90006761;1B18732B-8114-E811-80D2-000D3A2436CD;1B18732B-8114-E811-80D2-000D3A2436CD;ARE;RP_2556;RP;2053470000000000000;1;20180217;AED;2;0;20072733;73013152;1;400.00;0.00
90006761;08BC7B90-7BA3-E811-80D5-000D3A239D68;08BC7B90-7BA3-E811-80D5-000D3A239D68;NZL;RP_2557;RP;2747910000000000000;1;20180818;AED;2;0;20072733;73013089;1;400.00;0.00
90006761;3E2566D9-1B6A-E811-80D2-000D3A2436CD;3E2566D9-1B6A-E811-80D2-000D3A2436CD;ITA;RP_2557;RP;2473900000000000000;1;20180606;AED;1;0;20072733;73013079;1;400.00;0.00
90006761;E7766878-D384-E811-80D4-000D3A239D68;E7766878-D384-E811-80D4-000D3A239D68;CHN;RP_2562;RP;2584960000000000000;1;20180705;AED;2;0;20072733;73013081;1;400.00;0.00
90006761;9258F310-FE9D-E811-80D4-000D3A239D68;9258F310-FE9D-E811-80D4-000D3A239D68;CHN;RP_2562;RP;2715210000000000000;1;20180809;AED;1;0;20072733;73013083;1;400.00;0.00
90006761;D4B0A373-5EA7-E711-80D0-000D3A239D68;D4B0A373-5EA7-E711-80D0-000D3A239D68;;RP_2557;RP;1527560000000000000;1;20170930;AED;5;0;20072733;73013169;1;400.00;0.00
90006761;D4B0A373-5EA7-E711-80D0-000D3A239D68;D4B0A373-5EA7-E711-80D0-000D3A239D68;;RP_2557;RP;1527560000000000000;1;20170930;AED;4;0;20072733;73013170;1;400.00;0.00
90006761;D4B0A373-5EA7-E711-80D0-000D3A239D68;D4B0A373-5EA7-E711-80D0-000D3A239D68;;RP_2557;RP;1527560000000000000;1;20170930;AED;3;0;20072733;73013171;1;400.00;0.00
90006761;D4B0A373-5EA7-E711-80D0-000D3A239D68;D4B0A373-5EA7-E711-80D0-000D3A239D68;;RP_2557;RP;1527560000000000000;1;20170930;AED;2;0;20072733;73013172;1;400.00;0.00
90006761;D4B0A373-5EA7-E711-80D0-000D3A239D68;D4B0A373-5EA7-E711-80D0-000D3A239D68;;RP_2557;RP;1527560000000000000;1;20170930;AED;1;0;20072733;73013173;1;400.00;0.00
90006761;D4B0A373-5EA7-E711-80D0-000D3A239D68;D4B0A373-5EA7-E711-80D0-000D3A239D68;;RP_2557;RP;1527530000000000000;1;20170930;AED;5;0;20072733;73013174;1;400.00;0.00
90006761;D4B0A373-5EA7-E711-80D0-000D3A239D68;D4B0A373-5EA7-E711-80D0-000D3A239D68;;RP_2557;RP;1527530000000000000;1;20170930;AED;4;0;20072733;73013175;1;400.00;0.00
90006761;D4B0A373-5EA7-E711-80D0-000D3A239D68;D4B0A373-5EA7-E711-80D0-000D3A239D68;;RP_2557;RP;1527530000000000000;1;20170930;AED;3;0;20072733;73013176;1;400.00;0.00
90006761;D4B0A373-5EA7-E711-80D0-000D3A239D68;D4B0A373-5EA7-E711-80D0-000D3A239D68;;RP_2557;RP;1527530000000000000;1;20170930;AED;2;0;20072733;73013177;1;400.00;0.00
90006761;D4B0A373-5EA7-E711-80D0-000D3A239D68;D4B0A373-5EA7-E711-80D0-000D3A239D68;;RP_2557;RP;1527530000000000000;1;20170930;AED;1;0;20072733;73013178;1;400.00;0.00
90006761;34443564-0F79-E811-80D4-000D3A239D68;34443564-0F79-E811-80D4-000D3A239D68;RUS;RP_2555;RP;2577830000000000000;1;20180703;AED;1;0;20072733;73013080;1;400.00;0.00
90006761;34443564-0F79-E811-80D4-000D3A239D68;34443564-0F79-E811-80D4-000D3A239D68;RUS;RP_3206;RP;2540750000000000000;1;20180624;AED;1;0;20072733;73013079;1;400.00;0.00
90006761;2D226811-C3B3-E711-80D0-000D3A239D68;2D226811-C3B3-E711-80D0-000D3A239D68;;RP_2558;RP;1594500000000000000;1;20171017;AED;9;0;20072733;73013160;1;400.00;0.00
90006761;2D226811-C3B3-E711-80D0-000D3A239D68;2D226811-C3B3-E711-80D0-000D3A239D68;;RP_2558;RP;1594500000000000000;1;20171017;AED;8;0;20072733;73013161;1;400.00;0.00
90006761;2D226811-C3B3-E711-80D0-000D3A239D68;2D226811-C3B3-E711-80D0-000D3A239D68;;RP_2558;RP;1594500000000000000;1;20171017;AED;7;0;20072733;73013162;1;400.00;0.00
90006761;2D226811-C3B3-E711-80D0-000D3A239D68;2D226811-C3B3-E711-80D0-000D3A239D68;;RP_2558;RP;1594500000000000000;1;20171017;AED;6;0;20072733;73013163;1;400.00;0.00
90006761;2D226811-C3B3-E711-80D0-000D3A239D68;2D226811-C3B3-E711-80D0-000D3A239D68;;RP_2558;RP;1594500000000000000;1;20171017;AED;5;0;20072733;73013164;1;400.00;0.00
90006761;2D226811-C3B3-E711-80D0-000D3A239D68;2D226811-C3B3-E711-80D0-000D3A239D68;;RP_2558;RP;1594500000000000000;1;20171017;AED;4;0;20072733;73013165;1;400.00;0.00
90006761;2D226811-C3B3-E711-80D0-000D3A239D68;2D226811-C3B3-E711-80D0-000D3A239D68;;RP_2558;RP;1594500000000000000;1;20171017;AED;3;0;20072733;73013166;1;400.00;0.00
90006761;2D226811-C3B3-E711-80D0-000D3A239D68;2D226811-C3B3-E711-80D0-000D3A239D68;;RP_2558;RP;1594500000000000000;1;20171017;AED;2;0;20072733;73013167;1;400.00;0.00
90006761;2D226811-C3B3-E711-80D0-000D3A239D68;2D226811-C3B3-E711-80D0-000D3A239D68;;RP_2558;RP;1594500000000000000;1;20171017;AED;1;0;20072733;73013168;1;400.00;0.00
90006761;34905B92-83D9-E711-80D0-000D3A239D68;34905B92-83D9-E711-80D0-000D3A239D68;;RP_2556;RP;1776420000000000000;1;20171204;AED;2;0;20072733;73013144;1;400.00;0.00
90006761;EAE9C24B-CDC9-E711-80D0-000D3A239D68;EAE9C24B-CDC9-E711-80D0-000D3A239D68;;RP_2556;RP;1698420000000000000;1;20171114;AED;3;0;20072733;73013153;1;400.00;0.00
90006761;EAE9C24B-CDC9-E711-80D0-000D3A239D68;EAE9C24B-CDC9-E711-80D0-000D3A239D68;;RP_2556;RP;1698420000000000000;1;20171114;AED;2;0;20072733;73013154;1;400.00;0.00
90006761;EAE9C24B-CDC9-E711-80D0-000D3A239D68;EAE9C24B-CDC9-E711-80D0-000D3A239D68;;RP_2556;RP;1698420000000000000;1;20171114;AED;1;0;20072733;73013155;1;400.00;0.00
90006761;FB3F663F-DEC5-E711-80D0-000D3A239D68;FB3F663F-DEC5-E711-80D0-000D3A239D68;;RP_2556;RP;1676850000000000000;1;20171108;AED;4;0;20072733;73013156;1;400.00;0.00
