storeId;orderDate;orderId;receiptType;lineNumber;transactionReasonCode;status;salesAssociateid;itemInstanceId;lineType;barcode;currency;unitPrice;itemId;quantity;deliveryType;itemSKU;lineTotal;lineDiscount;lineTaxAmount;customerExternalId;customerId
B0502-TEST;1496307600;RPB0502-TEST0;Sale;0;;Closed;XXXXX;;Sale;;AED;0;0;1;CarryOut;;455000;0;0;08E49585-D951-E711-80CE-000D3A2436CD;08E49585-D951-E711-80CE-000D3A2436CD
B0502-TEST;1577869200;RPB0502-TEST4641160000000000000;Sale;1;;Closed;XXXXX;73097945;Sale;73097945;AED;1440000;81069373;1;CarryOut;73097945;1382500;57500;0;A3B8E3CB-3D2D-EA11-80E1-000D3A239D68;A3B8E3CB-3D2D-EA11-80E1-000D3A239D68
B0502-TEST;1581930000;RPB0502-TEST4816320000000000000;Sale;1;;Closed;XXXXX;73089051;Sale;73089051;AED;10750000;81069391;1;CarryOut;73089051;8295600;2454400;0;1611F7BD-E856-EA11-80E3-000D3A239D68;1611F7BD-E856-EA11-80E3-000D3A239D68
B0502-TEST;1651741200;RPB0502-TEST7877590000000000000;Sale;1;;Closed;XXXXX;73564293;Sale;73564293;AED;694000;20072392;1;CarryOut;73564293;694000;0;0;D671CA78-9ECC-EC11-80FB-000D3A239D68;D671CA78-9ECC-EC11-80FB-000D3A239D68
B0502-TEST;1569229200;RPB0502-TEST4261970000000000000;Sale;1;;Closed;XXXXX;73213261;Sale;73213261;AED;574000;20072392;1;CarryOut;73213261;574000;0;0;C3874BAA-E6E4-E911-80DF-000D3A239D68;C3874BAA-E6E4-E911-80DF-000D3A239D68
B0502-TEST;1579165200;RPB0502-TEST4696940000000000000;Sale;2;;Closed;XXXXX;73213256;Sale;73213256;AED;557000;20072392;1;CarryOut;73213256;557000;0;0;4DFAB50C-1339-EA11-80E2-000D3A239D68;4DFAB50C-1339-EA11-80E2-000D3A239D68
B0502-TEST;1579251600;RPB0502-TEST4700290000000000000;Sale;2;;Closed;XXXXX;73213256;Sale;73213256;AED;557000;20072392;1;CarryOut;73213256;557000;0;0;4409C882-A63A-EA11-80E2-000D3A239D68;4409C882-A63A-EA11-80E2-000D3A239D68
B0502-TEST;1579338000;RPB0502-TEST4703450000000000000;Sale;2;;Closed;XXXXX;73213256;Sale;73213256;AED;557000;20072392;1;CarryOut;73213256;557000;0;0;4409C882-A63A-EA11-80E2-000D3A239D68;4409C882-A63A-EA11-80E2-000D3A239D68
B0502-TEST;1637917200;RPB0502-TEST7263810000000000000;Sale;1;;Closed;XXXXX;73276465;Sale;73276465;AED;694000;20072392;1;CarryOut;73276465;694000;0;0;B28E6095-5A4F-EC11-80F1-000D3A2436CD;B28E6095-5A4F-EC11-80F1-000D3A2436CD
B0502-TEST;1591434000;RPB0502-TEST5234840000000000000;Sale;2;;Closed;XXXXX;73276466;Sale;73276466;AED;557000;20072392;1;CarryOut;73276466;450317;106683;0;0EF45B8B-F7AA-EA11-80E3-000D3A2436CD;0EF45B8B-F7AA-EA11-80E3-000D3A2436CD
B0502-TEST;1515834000;RPB0502-TEST1924550000000000000;Sale;2;;Closed;XXXXX;73106582;Sale;73106582;AED;574000;20072392;1;CarryOut;73106582;574000;0;0;BB37E573-F6F8-E711-80D1-000D3A239D68;BB37E573-F6F8-E711-80D1-000D3A239D68
B0502-TEST;1497949200;RPB0502-TEST1142870000000000000;Sale;1;;Closed;XXXXX;73057174;Sale;73057174;AED;574000;20072392;1;CarryOut;73057174;574000;0;0;C70CAC86-3E56-E711-80CF-000D3A239D68;C70CAC86-3E56-E711-80CF-000D3A239D68
B0502-TEST;1503392400;RPB0502-TEST1382970000000000000;Sale;1;;Closed;XXXXX;73081070;Sale;73081070;AED;574000;20072392;1;CarryOut;73081070;574000;0;0;FFCC195E-BC87-E711-80D0-000D3A239D68;FFCC195E-BC87-E711-80D0-000D3A239D68
B0502-TEST;1503133200;RPB0502-TEST1371820000000000000;Sale;1;;Closed;XXXXX;73082253;Sale;73082253;AED;574000;20072392;1;CarryOut;73082253;574000;0;0;87A83953-EC84-E711-80D0-000D3A2436CD;87A83953-EC84-E711-80D0-000D3A2436CD
B0502-TEST;1520067600;RPB0502-TEST2117100000000000000;Sale;1;;Closed;XXXXX;73106577;Sale;73106577;AED;574000;20072392;1;CarryOut;73106577;574000;0;0;6CCC3369-7F1F-E811-80D2-000D3A2436CD;6CCC3369-7F1F-E811-80D2-000D3A2436CD
B0502-TEST;1500886800;RPB0502-TEST1274990000000000000;Sale;8;;Closed;XXXXX;73066663;Sale;73066663;AED;574000;20072392;1;CarryOut;73066663;556780;17219;0;A6CC8272-817F-E711-80D0-000D3A2436CD;A6CC8272-817F-E711-80D0-000D3A2436CD
B0502-TEST;1550912400;RPB0502-TEST3454540000000000000;Sale;5;;Closed;XXXXX;73213264;Sale;73213264;AED;699000;20072392;1;CarryOut;73213264;669000;30000;0;5E262315-4937-E911-80D8-000D3A239D68;5E262315-4937-E911-80D8-000D3A239D68
B0502-TEST;1550134800;RPB0502-TEST3423670000000000000;Sale;1;;Closed;XXXXX;73213259;Sale;73213259;AED;699000;20072392;1;CarryOut;73213259;699000;0;0;00CB19D6-FF30-E911-80D8-000D3A239D68;00CB19D6-FF30-E911-80D8-000D3A239D68
B0502-TEST;1512637200;RPB0502-TEST1787590000000000000;Sale;3;;Closed;XXXXX;73106579;Sale;73106579;AED;574000;20072392;1;CarryOut;73106579;574000;0;0;1E14D0B6-73DD-E711-80D0-000D3A239D68;1E14D0B6-73DD-E711-80D0-000D3A239D68
B0502-TEST;1548838800;RPB0502-TEST3367920000000000000;Sale;3;;Closed;XXXXX;73213257;Sale;73213257;AED;699000;20072392;1;CarryOut;73213257;610100;88900;0;2E64CB6C-2F25-E911-80D8-000D3A239D68;2E64CB6C-2F25-E911-80D8-000D3A239D68
B0502-TEST;1546678800;RPB0502-TEST3275530000000000000;Sale;2;;Closed;XXXXX;73213262;Sale;73213262;AED;699000;20072392;1;CarryOut;73213262;618000;81000;0;A06B6CE0-8311-E911-80D7-000D3A239D68;A06B6CE0-8311-E911-80D7-000D3A239D68
B0502-TEST;1512032400;RPB0502-TEST1757910000000000000;Sale;3;;Closed;XXXXX;73088413;Sale;73088413;AED;574000;20072392;1;CarryOut;73088413;476200;97800;0;23FADE85-60D6-E711-80D0-000D3A239D68;23FADE85-60D6-E711-80D0-000D3A239D68
B0502-TEST;1630659600;RPB0502-TEST6949280000000000000;Sale;1;;Closed;XXXXX;73246240;Sale;73246240;AED;694000;20072392;1;CarryOut;73246240;570000;124000;0;1E054D59-BD0C-EC11-80F4-000D3A239D68;1E054D59-BD0C-EC11-80F4-000D3A239D68
B0502-TEST;1631610000;RPB0502-TEST6990360000000000000;Sale;1;;Closed;XXXXX;73213265;Sale;73213265;AED;694000;20072392;1;CarryOut;73213265;634000;60000;0;B2269088-E715-EC11-80EF-000D3A2436CD;B2269088-E715-EC11-80EF-000D3A2436CD
B0502-TEST;1735722000;RPB0502-TEST-6902560000000000000;Sale;2;;Closed;XXXXX;73789228;Sale;73789228;AED;762000;20072392;1;CarryOut;73789228;762000;0;0;A4C23B8F-DAC8-EF11-810B-000D3A2436CD;A4C23B8F-DAC8-EF11-810B-000D3A2436CD
B0502-TEST;1508835600;RPB0502-TEST1620060000000000000;Sale;2;;Closed;XXXXX;73087670;Sale;73087670;AED;574000;20072392;1;CarryOut;73087670;346700;227300;0;612FF78F-D4BA-E711-80D0-000D3A239D68;612FF78F-D4BA-E711-80D0-000D3A239D68
B0502-TEST;1609578000;RPB0502-TEST6026000000000000000;Sale;2;;Closed;XXXXX;73275266;Sale;73275266;AED;587000;20072392;1;CarryOut;73275266;587000;0;0;E9863A62-AF4D-EB11-80E8-000D3A2436CD;E9863A62-AF4D-EB11-80E8-000D3A2436CD
B0502-TEST;1598691600;RPB0502-TEST5550510000000000000;Sale;3;;Closed;XXXXX;73263527;Sale;73263527;AED;587000;20072392;1;CarryOut;73263527;462500;124500;0;DE6A0D58-6AEB-EA11-80E5-000D3A2436CD;DE6A0D58-6AEB-EA11-80E5-000D3A2436CD
B0502-TEST;1588842000;RPB0502-TEST5122950000000000000;Sale;1;;Closed;XXXXX;73275272;Sale;73275272;AED;557000;20072392;1;CarryOut;73275272;557000;0;0;AA5545E6-E856-EA11-80E3-000D3A239D68;AA5545E6-E856-EA11-80E3-000D3A239D68
B0502-TEST;1683277200;RPB0502-TEST-9189880000000000000;Sale;2;;Closed;XXXXX;73593460;Sale;73593460;AED;694000;20072392;1;CarryOut;73593460;694000;0;0;BB88D181-D6EB-ED11-80FC-000D3A2436CD;BB88D181-D6EB-ED11-80FC-000D3A2436CD
B0502-TEST;1651136400;RPB0502-TEST7847860000000000000;Sale;1;;Closed;XXXXX;73521336;Sale;73521336;AED;694000;20072392;1;CarryOut;73521336;659000;35000;0;E820DE2B-1FC9-EC11-80F5-000D3A2436CD;E820DE2B-1FC9-EC11-80F5-000D3A2436CD
B0502-TEST;1694250000;RPB0502-TEST-8714530000000000000;Sale;2;;Closed;XXXXX;73789224;Sale;73789224;AED;694000;20072392;1;CarryOut;73789224;694000;0;0;AFCF82AD-A14F-EE11-80FF-000D3A2436CD;AFCF82AD-A14F-EE11-80FF-000D3A2436CD
B0502-TEST;1668848400;RPB0502-TEST8619190000000000000;Sale;1;;Closed;XXXXX;73564289;Sale;73564289;AED;694000;20072392;1;CarryOut;73564289;694000;0;0;443A982E-AC68-ED11-80FA-000D3A2436CD;443A982E-AC68-ED11-80FA-000D3A2436CD
B0502-TEST;1605949200;RPB0502-TEST5866020000000000000;Sale;1;;Closed;XXXXX;73365694;Sale;73365694;AED;251000;20072553;1;CarryOut;73365694;251000;0;0;DA687E15-1836-EB11-80E7-000D3A2436CD;DA687E15-1836-EB11-80E7-000D3A2436CD
B0502-TEST;1569488400;RPB0502-TEST4274210000000000000;Sale;1;;Closed;XXXXX;73311172;Sale;73311172;AED;229000;20072553;1;CarryOut;73311172;229000;0;0;A59329E2-E6E4-E911-80DF-000D3A239D68;A59329E2-E6E4-E911-80DF-000D3A239D68
B0502-TEST;1642842000;RPB0502-TEST7479070000000000000;Sale;1;;Closed;XXXXX;73535026;Sale;73535026;AED;184000;20072551;1;CarryOut;73535026;166000;18000;0;56203E72-267C-EC11-80F2-000D3A2436CD;56203E72-267C-EC11-80F2-000D3A2436CD
B0502-TEST;1675155600;RPB0502-TEST8893760000000000000;Sale;1;;Closed;XXXXX;73658992;Sale;73658992;AED;184000;20072551;1;CarryOut;73658992;184000;0;0;89B2A228-10A2-ED11-80FA-000D3A2436CD;89B2A228-10A2-ED11-80FA-000D3A2436CD
B0502-TEST;1577696400;RPB0502-TEST4633950000000000000;Sale;1;;Closed;XXXXX;73191328;Sale;73191328;AED;139000;20072551;1;CarryOut;73191328;109000;30000;0;87D1F660-AC2B-EA11-80E1-000D3A239D68;87D1F660-AC2B-EA11-80E1-000D3A239D68
B0502-TEST;1524906000;RPB0502-TEST2324850000000000000;Sale;1;;Closed;XXXXX;73059419;Sale;73059419;AED;139000;20072551;1;CarryOut;73059419;139000;0;0;09389715-794B-E811-80D2-000D3A2436CD;09389715-794B-E811-80D2-000D3A2436CD
B0502-TEST;1499331600;RPB0502-TEST1208840000000000000;Sale;1;;Closed;XXXXX;73005130;Sale;73005130;AED;229000;20072556;1;CarryOut;73005130;229000;0;0;61804925-6862-E711-80CF-000D3A2436CD;61804925-6862-E711-80CF-000D3A2436CD
B0502-TEST;1699866000;RPB0502-TEST-8469880000000000000;Sale;1;;Closed;XXXXX;73673293;Sale;73673293;AED;298000;20072554;1;CarryOut;73673293;298000;0;0;A9674EB4-1282-EE11-810B-000D3A239D68;A9674EB4-1282-EE11-810B-000D3A239D68
B0502-TEST;1522659600;RPB0502-TEST2229330000000000000;Sale;1;;Closed;XXXXX;73046890;Sale;73046890;AED;244000;20072555;1;CarryOut;73046890;244000;0;0;2831E744-0937-E811-80D2-000D3A2436CD;2831E744-0937-E811-80D2-000D3A2436CD
B0502-TEST;1693818000;RPB0502-TEST-8732870000000000000;Sale;1;;Closed;XXXXX;73759553;Sale;73759553;AED;175000;20072552;1;CarryOut;73759553;175000;0;0;056FAFF3-B44B-EE11-80FF-000D3A2436CD;056FAFF3-B44B-EE11-80FF-000D3A2436CD
B0502-TEST;1513414800;RPB0502-TEST1820570000000000000;Sale;1;;Closed;XXXXX;73059822;Sale;73059822;AED;124000;20072552;1;CarryOut;73059822;124000;0;0;132E1FB3-FEE2-E711-80D0-000D3A239D68;132E1FB3-FEE2-E711-80D0-000D3A239D68
B0502-TEST;1662800400;RPB0502-TEST8356590000000000000;Sale;1;;Closed;XXXXX;73568832;Sale;73568832;AED;157000;20072552;1;CarryOut;73568832;157000;0;0;19A9DB77-4131-ED11-80FF-000D3A239D68;19A9DB77-4131-ED11-80FF-000D3A239D68
B0502-TEST;1563958800;RPB0502-TEST4036410000000000000;Sale;1;;Closed;XXXXX;30032475;Sale;30032475;AED;90000;30032475;1;CarryOut;30032475;0;90000;0;617E3B73-ADAE-E911-80DD-000D3A239D68;617E3B73-ADAE-E911-80DD-000D3A239D68
B0502-TEST;1670230800;RPB0502-TEST8681390000000000000;Sale;1;;Closed;XXXXX;73669996;Sale;73669996;AED;184000;20072547;1;CarryOut;73669996;140000;44000;0;5AFDFBA5-3F75-ED11-80FA-000D3A2436CD;5AFDFBA5-3F75-ED11-80FA-000D3A2436CD
B0502-TEST;1704531600;RPB0502-TEST-8264610000000000000;Sale;1;;Closed;XXXXX;73782237;Sale;73782237;AED;184000;20072547;1;CarryOut;73782237;184000;0;0;1D7899E2-2FAD-EE11-8102-000D3A2436CD;1D7899E2-2FAD-EE11-8102-000D3A2436CD
B0502-TEST;1678438800;RPB0502-TEST9044960000000000000;Sale;1;;Closed;XXXXX;73711908;Sale;73711908;AED;184000;20072547;1;CarryOut;73711908;184000;0;0;45C9C41D-18DE-ED11-80FC-000D3A2436CD;45C9C41D-18DE-ED11-80FC-000D3A2436CD
B0502-TEST;1644397200;RPB0502-TEST7546510000000000000;Sale;1;;Closed;XXXXX;73531162;Sale;73531162;AED;184000;20072547;1;CarryOut;73531162;184000;0;0;8AA9F709-4C8A-EC11-80F3-000D3A2436CD;8AA9F709-4C8A-EC11-80F3-000D3A2436CD
B0502-TEST;1731834000;RPB0502-TEST-7074080000000000000;Sale;1;;Closed;XXXXX;73931039;Sale;73931039;AED;184000;20072547;1;CarryOut;73931039;184000;0;0;9FA633A9-83A5-EF11-810A-000D3A2436CD;9FA633A9-83A5-EF11-810A-000D3A2436CD
B0502-TEST;1678266000;RPB0502-TEST9037780000000000000;Sale;1;;Closed;XXXXX;73607330;Sale;73607330;AED;169000;20072550;1;CarryOut;73607330;169000;0;0;DA72A1A8-16DE-ED11-80FC-000D3A2436CD;DA72A1A8-16DE-ED11-80FC-000D3A2436CD
B0502-TEST;1621587600;RPB0502-TEST6556080000000000000;Sale;1;;Closed;XXXXX;73402949;Sale;73402949;AED;158000;20072550;1;CarryOut;73402949;158000;0;0;F6DE42D0-E5BA-EB11-80EC-000D3A2436CD;F6DE42D0-E5BA-EB11-80EC-000D3A2436CD
B0502-TEST;1608454800;RPB0502-TEST5977030000000000000;Sale;1;;Closed;XXXXX;73330986;Sale;73330986;AED;139000;20072550;1;CarryOut;73330986;139000;0;0;64DDE60A-7A43-EB11-80E8-000D3A2436CD;64DDE60A-7A43-EB11-80E8-000D3A2436CD
B0502-TEST;1638435600;RPB0502-TEST7291150000000000000;Sale;1;;Closed;XXXXX;73490503;Sale;73490503;AED;169000;20072550;1;CarryOut;73490503;169000;0;0;A7887507-9D53-EC11-80F1-000D3A2436CD;A7887507-9D53-EC11-80F1-000D3A2436CD
B0502-TEST;1540803600;RPB0502-TEST3016750000000000000;Sale;3;;Closed;XXXXX;73013393;Sale;73013393;AED;50000;20072732;1;CarryOut;73013393;0;50000;0;0768D589-54DB-E811-80D5-000D3A239D68;0768D589-54DB-E811-80D5-000D3A239D68
B0502-TEST;1540803600;RPB0502-TEST3016750000000000000;Sale;4;;Closed;XXXXX;73013394;Sale;73013394;AED;50000;20072732;1;CarryOut;73013394;0;50000;0;0768D589-54DB-E811-80D5-000D3A239D68;0768D589-54DB-E811-80D5-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;14;;Closed;XXXXX;73013395;Sale;73013395;AED;50000;20072732;1;CarryOut;73013395;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;15;;Closed;XXXXX;73013396;Sale;73013396;AED;50000;20072732;1;CarryOut;73013396;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;16;;Closed;XXXXX;73013397;Sale;73013397;AED;50000;20072732;1;CarryOut;73013397;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;17;;Closed;XXXXX;73013398;Sale;73013398;AED;50000;20072732;1;CarryOut;73013398;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;18;;Closed;XXXXX;73013399;Sale;73013399;AED;50000;20072732;1;CarryOut;73013399;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;19;;Closed;XXXXX;73013400;Sale;73013400;AED;50000;20072732;1;CarryOut;73013400;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;20;;Closed;XXXXX;73013401;Sale;73013401;AED;50000;20072732;1;CarryOut;73013401;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;21;;Closed;XXXXX;73013402;Sale;73013402;AED;50000;20072732;1;CarryOut;73013402;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;22;;Closed;XXXXX;73013403;Sale;73013403;AED;50000;20072732;1;CarryOut;73013403;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;23;;Closed;XXXXX;73013404;Sale;73013404;AED;50000;20072732;1;CarryOut;73013404;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;24;;Closed;XXXXX;73013405;Sale;73013405;AED;50000;20072732;1;CarryOut;73013405;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;25;;Closed;XXXXX;73013406;Sale;73013406;AED;50000;20072732;1;CarryOut;73013406;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;26;;Closed;XXXXX;73013407;Sale;73013407;AED;50000;20072732;1;CarryOut;73013407;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;27;;Closed;XXXXX;73013408;Sale;73013408;AED;50000;20072732;1;CarryOut;73013408;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;28;;Closed;XXXXX;73013409;Sale;73013409;AED;50000;20072732;1;CarryOut;73013409;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;29;;Closed;XXXXX;73013410;Sale;73013410;AED;50000;20072732;1;CarryOut;73013410;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;30;;Closed;XXXXX;73013411;Sale;73013411;AED;50000;20072732;1;CarryOut;73013411;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;31;;Closed;XXXXX;73013412;Sale;73013412;AED;50000;20072732;1;CarryOut;73013412;0;50000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;1;;Closed;XXXXX;73013092;Sale;73013092;AED;40000;20072733;1;CarryOut;73013092;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;2;;Closed;XXXXX;73013093;Sale;73013093;AED;40000;20072733;1;CarryOut;73013093;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;3;;Closed;XXXXX;73013094;Sale;73013094;AED;40000;20072733;1;CarryOut;73013094;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;4;;Closed;XXXXX;73013265;Sale;73013265;AED;40000;20072733;1;CarryOut;73013265;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;5;;Closed;XXXXX;73013266;Sale;73013266;AED;40000;20072733;1;CarryOut;73013266;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;6;;Closed;XXXXX;73013267;Sale;73013267;AED;40000;20072733;1;CarryOut;73013267;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;7;;Closed;XXXXX;73013268;Sale;73013268;AED;40000;20072733;1;CarryOut;73013268;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;8;;Closed;XXXXX;73013269;Sale;73013269;AED;40000;20072733;1;CarryOut;73013269;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;9;;Closed;XXXXX;73013270;Sale;73013270;AED;40000;20072733;1;CarryOut;73013270;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;10;;Closed;XXXXX;73013271;Sale;73013271;AED;40000;20072733;1;CarryOut;73013271;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;11;;Closed;XXXXX;73013272;Sale;73013272;AED;40000;20072733;1;CarryOut;73013272;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;12;;Closed;XXXXX;73013273;Sale;73013273;AED;40000;20072733;1;CarryOut;73013273;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1549357200;RPB0502-TEST3390620000000000000;Sale;13;;Closed;XXXXX;73013274;Sale;73013274;AED;40000;20072733;1;CarryOut;73013274;0;40000;0;D49CC78E-E529-E911-80D8-000D3A239D68;D49CC78E-E529-E911-80D8-000D3A239D68
B0502-TEST;1523005200;RPB0502-TEST2232630000000000000;Sale;6;;Closed;XXXXX;73013097;Sale;73013097;AED;40000;20072733;1;CarryOut;73013097;0;40000;0;022A392E-3A3C-E811-80D2-000D3A2436CD;022A392E-3A3C-E811-80D2-000D3A2436CD
B0502-TEST;1523005200;RPB0502-TEST2232630000000000000;Sale;2;;Closed;XXXXX;73013098;Sale;73013098;AED;40000;20072733;1;CarryOut;73013098;0;40000;0;022A392E-3A3C-E811-80D2-000D3A2436CD;022A392E-3A3C-E811-80D2-000D3A2436CD
B0502-TEST;1523005200;RPB0502-TEST2232630000000000000;Sale;3;;Closed;XXXXX;73013129;Sale;73013129;AED;40000;20072733;1;CarryOut;73013129;0;40000;0;022A392E-3A3C-E811-80D2-000D3A2436CD;022A392E-3A3C-E811-80D2-000D3A2436CD
B0502-TEST;1523005200;RPB0502-TEST2232630000000000000;Sale;4;;Closed;XXXXX;73013145;Sale;73013145;AED;40000;20072733;1;CarryOut;73013145;0;40000;0;022A392E-3A3C-E811-80D2-000D3A2436CD;022A392E-3A3C-E811-80D2-000D3A2436CD
B0502-TEST;1523005200;RPB0502-TEST2232630000000000000;Sale;5;;Closed;XXXXX;73013146;Sale;73013146;AED;40000;20072733;1;CarryOut;73013146;0;40000;0;022A392E-3A3C-E811-80D2-000D3A2436CD;022A392E-3A3C-E811-80D2-000D3A2436CD
B0502-TEST;1518858000;RPB0502-TEST2053540000000000000;Sale;3;;Closed;XXXXX;73013148;Sale;73013148;AED;40000;20072733;1;CarryOut;73013148;0;40000;0;1B18732B-8114-E811-80D2-000D3A2436CD;1B18732B-8114-E811-80D2-000D3A2436CD
B0502-TEST;1518858000;RPB0502-TEST2053540000000000000;Sale;2;;Closed;XXXXX;73013149;Sale;73013149;AED;40000;20072733;1;CarryOut;73013149;0;40000;0;1B18732B-8114-E811-80D2-000D3A2436CD;1B18732B-8114-E811-80D2-000D3A2436CD
B0502-TEST;1518858000;RPB0502-TEST2053540000000000000;Sale;1;;Closed;XXXXX;73013150;Sale;73013150;AED;40000;20072733;1;CarryOut;73013150;0;40000;0;1B18732B-8114-E811-80D2-000D3A2436CD;1B18732B-8114-E811-80D2-000D3A2436CD
B0502-TEST;1518858000;RPB0502-TEST2053470000000000000;Sale;3;;Closed;XXXXX;73013151;Sale;73013151;AED;40000;20072733;1;CarryOut;73013151;0;40000;0;1B18732B-8114-E811-80D2-000D3A2436CD;1B18732B-8114-E811-80D2-000D3A2436CD
B0502-TEST;1518858000;RPB0502-TEST2053470000000000000;Sale;2;;Closed;XXXXX;73013152;Sale;73013152;AED;40000;20072733;1;CarryOut;73013152;0;40000;0;1B18732B-8114-E811-80D2-000D3A2436CD;1B18732B-8114-E811-80D2-000D3A2436CD
B0502-TEST;1534582800;RPB0502-TEST2747910000000000000;Sale;2;;Closed;XXXXX;73013089;Sale;73013089;AED;40000;20072733;1;CarryOut;73013089;0;40000;0;08BC7B90-7BA3-E811-80D5-000D3A239D68;08BC7B90-7BA3-E811-80D5-000D3A239D68
